,username,protected,verified,location,followers_count,following_count,tweet_count,listed_count
764,764,False,False,,0,29,0,0
765,765,False,False,,0,11,0,0
766,766,False,False,,3,146,9,0
767,767,False,False,,32,99,92,2
768,768,False,False,,1,53,2,0
769,769,False,False,,0,118,2,0
770,770,False,False,,0,3,0,0
771,771,False,False,,0,97,1,1
772,772,False,False,,146,903,5469,0
773,773,False,False,,0,21,0,0
774,774,False,False,,14,260,4,0
775,775,True,False,,0,4,0,0
776,776,False,False,,0,87,0,0
777,777,False,False,,0,16,0,0
778,778,True,False,,0,6,1,0
779,779,False,False,,1,49,0,0
780,780,True,False,,0,7,0,0
781,781,True,False,,0,21,0,0
782,782,False,False,,1,44,0,0
783,783,False,False,,0,30,2,0
784,784,False,False,,1,20,0,0
785,785,False,False,,0,39,0,0
786,786,False,False,"Quintana Roo, México",0,24,0,0
787,787,True,False,,0,65,0,0
788,788,False,False,,2,63,0,0
789,789,False,False,,1,46,40,0
790,790,False,False,,16,32,16,0
791,791,False,False,,1,51,0,0
792,792,False,False,,25,285,429,0
793,793,False,False,,366,172,24070,2
794,794,True,False,,0,20,0,0
795,795,True,False,,0,112,0,0
796,796,False,False,,32,304,402,1
797,797,False,False,"Chairotitlán, Mex",24,96,17,0
798,798,False,False,,0,23,0,0
799,799,False,False,,0,8,1,0
800,800,False,False,,0,127,0,0
801,801,False,False,,1,80,0,0
802,802,False,False,,0,65,5,0
803,803,False,False,,1,54,0,0
804,804,False,False,,2,126,0,0
805,805,False,False,,1,12,0,0
806,806,False,False,Ni aquí Ni alla,23,94,246,0
807,807,False,False,CDMX,2,46,2,0
808,808,True,False,,0,40,0,0
809,809,False,False,"Jalisco, México",2,110,2,0
810,810,False,False,,0,52,1,0
811,811,False,False,"Cuauhtémoc, Distrito Federal",1,74,6,0
812,812,False,False,,0,98,0,0
813,813,True,False,,0,43,0,0
814,814,False,False,,2,32,0,0
815,815,False,False,,0,13,1,0
816,816,False,False,,0,10,0,0
817,817,False,False,,1,18,1,0
818,818,False,False,,0,61,0,0
819,819,False,False,,0,110,0,0
820,820,True,False,México,58,296,118,0
821,821,False,False,,0,55,0,0
822,822,False,False,,4,82,2,0
823,823,False,False,,0,86,0,0
824,824,False,False,,1,32,1,0
825,825,False,False,,0,37,0,0
826,826,False,False,,3,132,0,0
827,827,False,False,,0,1,1,0
828,828,False,False,,0,106,0,0
829,829,False,False,"Tlalpan, Distrito Federal",0,38,2,0
830,830,True,False,,0,1,0,0
831,831,True,False,,3,87,12,0
832,832,False,False,,1,90,0,0
833,833,False,False,,0,7,0,0
834,834,False,False,,0,24,1,0
835,835,False,False,,1,60,0,0
836,836,False,False,,0,4,0,0
837,837,True,False,,1,237,0,0
838,838,False,False,,0,24,7,0
839,839,False,False,,0,118,0,0
840,840,True,False,,0,78,0,0
841,841,False,False,,0,14,0,0
842,842,False,False,,4,64,0,0
843,843,False,False,,0,25,0,0
844,844,True,False,,8,56,12,0
845,845,False,False,,0,26,1,0
846,846,True,False,,0,16,0,0
847,847,False,False,"Hermosillo, Sonora, México",0,95,0,0
848,848,True,False,,0,21,8,0
849,849,False,False,,0,18,0,0
850,850,True,False,,0,27,0,0
851,851,False,False,,0,9,0,0
852,852,True,False,,1,59,3,0
853,853,False,False,,0,32,0,0
854,854,False,False,,7,32,0,0
855,855,True,False,,0,104,0,0
856,856,False,False,,13,231,13,0
857,857,False,False,,193,161,196,0
858,858,True,False,,0,65,0,0
859,859,False,False,,0,46,0,0
860,860,False,False,,0,55,0,0
861,861,False,False,,0,36,0,0
862,862,False,False,,1,52,0,0
863,863,False,False,,0,45,0,0
864,864,False,False,,1,21,0,0
865,865,False,False,,0,92,1,0
866,866,False,False,Acaxochitlan Hidalgo,11,33,44,0
867,867,False,False,,0,37,0,0
868,868,False,False,,0,5,7,0
869,869,False,False,,0,99,0,0
870,870,False,False,,0,13,0,0
871,871,False,False,,1,11,2,0
872,872,False,False,,0,3,0,0
873,873,False,False,,1,209,1,0
874,874,False,False,,0,24,0,0
875,875,False,False,,0,32,0,0
876,876,False,False,Facebook.com/RBLibro,453,423,1566,0
877,877,True,False,,0,42,1,0
878,878,False,False,,1,213,15,0
879,879,False,False,,0,4,0,0
880,880,True,False,,0,29,0,0
881,881,False,False,,0,27,0,0
882,882,True,False,CDMX,1,17,1,0
883,883,False,False,,0,45,0,0
884,884,False,False,,0,4,0,0
885,885,True,False,ESTADO DE MEXICO,2,116,1,0
886,886,False,False,,0,3,6,0
887,887,False,False,,1,102,1,0
888,888,False,False,ucrania ,14,45,105,0
889,889,False,False,,0,41,0,0
890,890,False,False,,1,31,17,0
891,891,True,False,,0,16,0,0
892,892,False,False,,0,68,2,0
893,893,False,False,,2,65,2,0
894,894,False,False,,0,32,0,0
895,895,False,False,"Ungasan, Bali",61,129,290,4
896,896,False,False,,0,23,2,0
897,897,True,False,,0,140,0,0
898,898,False,False,,0,12,11,0
899,899,False,False,,0,83,0,0
900,900,False,False,,0,17,0,0
901,901,False,False,,13,119,11,0
902,902,False,False,CDMX ,18,106,4,0
903,903,False,False,,0,5,0,0
904,904,True,False,,0,118,0,0
905,905,False,False,,1,16,0,0
906,906,False,False,"Cuautla, Morelos",176,3355,34,0
907,907,False,False,mexico,8,234,0,0
908,908,False,False,,0,108,0,0
909,909,False,False,,0,56,1,0
910,910,False,False,,0,23,0,0
911,911,False,False,"México, DF",87,335,738,0
912,912,False,False,...en las redes sociales,614,1845,1755,1
913,913,False,False,,1,16,0,0
914,914,False,False,,0,37,4,0
915,915,False,False,Minatitlán,32,79,140,0
916,916,False,False,,0,46,0,0
917,917,False,False,,0,52,0,0
918,918,False,False,,0,34,0,0
919,919,False,False,,1,63,1,0
920,920,False,False,"Yes Yes, Texas",11,154,191,0
921,921,False,False,,1,38,0,0
922,922,False,False,"Colonia Roma, Córdoba, #128",4,9,7,0
923,923,False,False,,0,14,0,0
924,924,False,False,México - Estados Unidos ,11,304,425,0
925,925,False,False,,0,16,6,0
926,926,False,False,,0,11,1,0
927,927,False,False,,0,8,0,0
928,928,False,False,,93,140,872,0
929,929,False,False,,0,35,0,0
930,930,False,False,,0,3,0,0
931,931,False,False,,1,24,0,0
932,932,False,False,,0,10,0,0
933,933,False,False,CANADA,18,158,84,0
934,934,False,False,,2,87,0,0
935,935,False,False,,0,72,41,0
936,936,False,False,,0,5,0,0
937,937,False,False,,0,16,10,0
938,938,False,False,,9,232,296,0
939,939,False,False,,0,140,0,0
940,940,False,False,,1,44,0,0
941,941,False,False,,1,135,0,0
942,942,False,False,,45,360,658,0
943,943,False,False,,3,100,366,0
944,944,True,False,,0,79,0,0
945,945,False,False,,4,21,7,0
946,946,False,False,,2,48,0,0
947,947,False,False,,0,40,0,0
948,948,False,False,,8,402,12,0
949,949,False,False,,0,18,0,0
950,950,False,False,,0,23,0,0
951,951,False,False,,1,58,0,0
952,952,True,False,México,4,110,7,0
953,953,False,False,,0,25,2,0
954,954,False,False,,0,8,0,0
955,955,True,False,,0,198,17,0
956,956,False,False,,0,7,2,0
957,957,False,False,,0,6,0,0
958,958,True,False,,0,8,0,0
959,959,True,False,,8,572,21,0
960,960,False,False,,5,114,0,0
961,961,False,False,,0,29,33,0
962,962,False,False,,0,26,0,0
963,963,False,False,,1,23,0,0
964,964,False,False,Estado de Mexico ,32,109,317,0
965,965,False,False,Córdoba - Argentina,26274,27221,32003,206
966,966,True,False,,0,54,0,0
967,967,False,False,,0,25,0,0
968,968,False,False,,0,5,0,0
969,969,False,False,,0,11,0,0
970,970,False,False,,2,29,25,0
971,971,True,False,,0,106,0,0
972,972,False,False,,0,31,1,0
973,973,False,False,,0,43,0,0
974,974,False,False,"Pueblo Santa María Tomatlán, I",10,230,25,0
975,975,False,False,México DF y Queretaro,7,36,109,0
976,976,False,False,,1,115,0,0
977,977,False,False,,1,26,0,0
978,978,False,False,,0,137,0,0
979,979,False,False,,2,11,0,0
980,980,False,False,,0,25,0,0
981,981,False,False,,0,9,0,0
982,982,False,False,,0,119,0,0
983,983,False,False,,0,44,4,0
984,984,False,False,"Guadalajara, Jalisco.",9,15,2,0
985,985,False,False,,1,64,0,0
986,986,True,False,,0,45,0,0
987,987,False,False,,1,11,1,0
988,988,True,False,,0,62,1,0
989,989,False,False,"Monterrey, Nuevo León, México.",11,80,445,0
990,990,False,False,,2,115,0,0
991,991,False,False,,4,116,0,0
992,992,False,False,,0,14,0,0
993,993,False,False,,4,137,0,0
994,994,True,False,,0,53,0,0
995,995,False,False,,2,37,1,0
996,996,True,False,,0,13,0,0
997,997,False,False,,0,46,0,0
998,998,False,False,,4,125,35,0
999,999,False,False,,0,5,1,0
1000,1000,False,False,,3,61,0,0
1001,1001,False,False,,2,15,2,0
1002,1002,False,False,,0,18,0,0
1003,1003,False,False,,0,12,0,0
1004,1004,False,False,,0,10,0,0
1005,1005,False,False,,3,87,1,0
1006,1006,False,False,,0,4,0,0
1007,1007,False,False,"Maracay, Venezuela",202,273,291,1
1008,1008,False,False,,50,479,354,0
1009,1009,True,False,,0,12,0,0
1010,1010,False,False,,0,44,0,0
1011,1011,False,False,,0,6,5,0
1012,1012,False,False,,0,16,0,0
1013,1013,False,False,México D.F,8,43,8,0
1014,1014,False,False,,0,3,0,0
1015,1015,True,False,,86,439,823,1
1016,1016,True,False,,0,64,0,0
1017,1017,True,False,,0,47,0,0
1018,1018,False,False,,0,41,0,0
1019,1019,False,False,,1,30,0,0
1020,1020,False,False,,0,32,0,0
1021,1021,False,False,,0,35,0,0
1022,1022,False,False,,0,37,0,0
1023,1023,True,False,,0,62,2,0
1024,1024,False,False,,0,30,0,0
1025,1025,False,False,,1,78,0,0
1026,1026,False,False,,1,18,0,0
1027,1027,False,False,,0,3,0,0
1028,1028,False,False,"Oaxaca, México",0,25,5,0
1029,1029,False,False,,0,3,0,0
1030,1030,False,False,,0,69,1,0
1031,1031,False,False,CDMX,0,19,8,0
1032,1032,False,False,,0,7,0,0
1033,1033,False,False,,3,9,8,0
1034,1034,False,False,,2,215,0,0
1035,1035,False,False,,1,129,3,0
1036,1036,False,False,México,2,71,1,0
1037,1037,True,False,,0,64,0,0
1038,1038,False,False,,0,174,23,0
1039,1039,False,False,,0,7,0,0
1040,1040,False,False,,204,324,674,0
1041,1041,False,False,,0,9,0,0
1042,1042,True,False,,0,22,0,0
1043,1043,True,False,,0,46,3,0
1044,1044,False,False,,0,32,2,0
1045,1045,False,False,,0,3,0,0
1046,1046,False,False,,5,114,0,0
1047,1047,False,False,,0,39,0,0
1048,1048,False,False,,1,112,1,0
1049,1049,False,False,,0,34,0,0
1050,1050,False,False,,0,27,9,0
1051,1051,False,False,,5,89,100,0
1052,1052,False,False,,3,141,0,0
1053,1053,True,False,--...,65,348,1638,0
1054,1054,False,False,,0,6,2,0
1055,1055,False,False,,0,26,1,0
1056,1056,False,False,df,35,244,57,0
1057,1057,True,False,,1,62,0,0
1058,1058,False,False,,2,142,0,0
1059,1059,False,False,,0,13,0,0
1060,1060,False,False,,0,38,0,0
1061,1061,False,False,,1,17,0,0
1062,1062,False,False,"Cambridge, Massachusetts",2297,732,2429,41
1063,1063,True,False,,0,12,0,0
1064,1064,False,False,,7,50,2,0
1065,1065,False,False,,0,9,0,0
1066,1066,False,False,,0,3,0,0
1067,1067,False,False,,0,2,0,0
1068,1068,False,False,,0,16,0,0
1069,1069,False,False,,0,29,0,0
1070,1070,False,False,,0,26,0,0
1071,1071,False,False,,0,29,0,0
1072,1072,False,False,,20,75,11,0
1073,1073,False,False,,19,121,228,0
1074,1074,False,False,,0,8,0,0
1075,1075,False,False,,0,20,0,0
1076,1076,False,False,Mexico,9,176,128,0
1077,1077,True,False,,0,13,1,0
1078,1078,False,False,,0,16,3,0
1079,1079,False,False,,0,121,124,0
1080,1080,False,False,,0,12,0,0
1081,1081,False,False,Coshuila 3504 Nuevo Laredo ,2,80,1,0
1082,1082,False,False,,2,5,0,0
1083,1083,False,False,,2,85,0,0
1084,1084,False,False,,5,155,13,0
1085,1085,False,False,,0,34,0,0
1086,1086,False,False,CDMX ,185,665,2515,0
1087,1087,False,False,,0,6,0,0
1088,1088,False,False,,0,192,0,0
1089,1089,False,False,,1,35,0,0
1090,1090,False,False,,0,12,0,0
1091,1091,False,False,,0,12,1,0
1092,1092,False,False,,0,8,0,0
1093,1093,False,False,,0,42,0,0
1094,1094,False,False,,0,8,0,0
1095,1095,False,False,"Chahuaquila, México",108,210,1290,0
1096,1096,True,False,,0,18,0,0
1097,1097,False,False,,2,110,35,0
1098,1098,False,False,,3,59,0,0
1099,1099,False,False,,0,94,0,0
1100,1100,False,False,,0,55,24,0
1101,1101,False,False,,0,12,0,0
1102,1102,False,False,,0,7,0,0
1103,1103,False,False,,5,60,0,0
1104,1104,False,False,,3,105,0,0
1105,1105,False,False,,27,53,13,0
1106,1106,False,False,,0,65,0,0
1107,1107,False,False,Mexico city,50,105,192,0
1108,1108,False,False,,0,74,7,0
1109,1109,True,False,Puebla . México,66,518,134,0
1110,1110,False,False,la ciudad de la furia,319,325,2591,1
1111,1111,False,False,,0,96,0,0
1112,1112,False,False,"Huentitán, Jalisco",362,429,34897,0
1113,1113,False,False,,6,172,12,0
1114,1114,False,False,,0,22,0,0
1115,1115,False,False,,0,6,0,0
1116,1116,False,False,,1,21,38,0
1117,1117,False,False,,2,83,1,0
1118,1118,False,False,,0,21,0,0
1119,1119,False,False,,2,66,0,0
1120,1120,True,False,,0,37,0,0
1121,1121,False,False,,3,46,1,0
1122,1122,False,False,,0,3,1,0
1123,1123,False,False,MEXICO,18,245,50,0
1124,1124,False,False,,1,58,0,0
1125,1125,False,False,"Benito Juárez, Distrito Federa",20,350,12,0
1126,1126,False,False,,0,43,0,0
1127,1127,False,False,,0,7,0,0
1128,1128,False,False,,58,85,2,0
1129,1129,False,False,,0,44,0,0
1130,1130,False,False,México,0,59,0,0
1131,1131,False,False,,3,36,0,0
1132,1132,False,False,,0,16,3,0
1133,1133,False,False,,0,74,0,0
1134,1134,False,False,,0,26,0,0
1135,1135,False,False,,0,5,0,0
1136,1136,False,False,,0,15,0,0
1137,1137,True,False,,0,44,4,0
1138,1138,False,False,,0,24,1,0
1139,1139,False,False,,0,27,0,0
1140,1140,False,False,,0,11,0,0
1141,1141,False,False,,0,23,1,0
1142,1142,False,False,,0,6,0,0
1143,1143,False,False,,1,182,0,0
1144,1144,True,False,,2,38,0,0
1145,1145,False,False,,0,10,0,0
1146,1146,False,False,,0,40,0,0
1147,1147,True,False,,0,1,0,0
1148,1148,False,False,,0,44,0,0
1149,1149,False,False,,0,11,0,0
1150,1150,True,False,,0,17,0,0
1151,1151,False,False,,2,64,1,0
1152,1152,False,False,,0,53,0,0
1153,1153,False,False,,0,28,0,0
1154,1154,False,False,"Tabasco, México",271,410,3313,0
1155,1155,True,False,,4,62,0,0
1156,1156,True,False,"San Francisco, yucatan ",12,234,27,0
1157,1157,False,False,,0,104,0,0
1158,1158,False,False,,0,33,0,0
1159,1159,False,False,,0,18,4,0
1160,1160,False,False,"Toluca, México",1,73,0,0
1161,1161,False,False,,13,261,1,0
1162,1162,False,False,"Toluca, México",86,325,110,0
1163,1163,False,False,,0,8,1,0
1164,1164,False,False,,5,83,24,0
1165,1165,False,False,,0,15,0,0
1166,1166,False,False,,0,23,0,0
1167,1167,False,False,,0,28,0,0
1168,1168,False,False,,2,31,1,0
1169,1169,False,False,,3,66,0,0
1170,1170,False,False,,0,27,0,0
1171,1171,False,False,,0,16,0,0
1172,1172,False,False,,0,14,0,0
1173,1173,True,False,,0,301,27,0
1174,1174,False,False,,24,176,47,0
1175,1175,False,False,,1,17,0,0
1176,1176,False,False,,0,57,0,0
1177,1177,True,False,,0,12,0,0
1178,1178,False,False,,0,4,0,0
1179,1179,False,False,,0,13,0,0
1180,1180,False,False,,47,91,122,0
1181,1181,True,False,,0,5,0,0
1182,1182,False,False,,0,33,0,0
1183,1183,True,False,,0,5,0,0
1184,1184,False,False,,8,356,28,0
1185,1185,True,False,,0,8,0,0
1186,1186,False,False,,0,34,33,0
1187,1187,True,False,"Manhattan, NY",0,182,0,0
1188,1188,True,False,,0,170,103,0
1189,1189,False,False,,1,82,0,0
1190,1190,False,False,,0,13,0,0
1191,1191,False,False,Mexico,481,1117,446,7
1192,1192,False,False,,0,42,0,0
1193,1193,True,False,,0,1,0,0
1194,1194,False,False,,1,90,0,0
1195,1195,False,False,,0,54,0,0
1196,1196,False,False,,0,25,2,0
1197,1197,False,False,,1,21,0,0
1198,1198,False,False,,0,28,2,0
1199,1199,False,False,,1,56,0,0
1200,1200,False,False,Winterfell hgo,168,4913,2004,0
1201,1201,False,False,,1,29,0,0
1202,1202,False,False,,1,18,0,0
1203,1203,False,False,,1,10,1,0
1204,1204,False,False,,43,710,13,0
1205,1205,False,False,,0,50,0,0
1206,1206,False,False,,0,41,0,0
1207,1207,False,False,,0,19,0,0
1208,1208,False,False,,1,40,11,0
1209,1209,False,False,,0,57,0,0
1210,1210,True,False,,0,19,0,0
1211,1211,False,False,,0,14,1,0
1212,1212,True,False,,0,76,46,0
1213,1213,False,False,,1,17,24,0
1214,1214,False,False,"ÜT: 19.541575,-99.233925",146,582,8269,5
1215,1215,False,False,,0,22,12,0
1216,1216,True,False,,0,47,0,0
1217,1217,False,False,,2,101,1,1
1218,1218,False,False,,0,14,2,0
1219,1219,False,False,,0,4,0,0
1220,1220,False,False,,1,2,0,0
1221,1221,False,False,,1,29,3,0
1222,1222,False,False,,43,382,530,0
1223,1223,False,False,"Quintana Roo, México",0,70,2,0
1224,1224,False,False,,2,133,45,0
1225,1225,True,False,,0,21,0,0
1226,1226,False,False,Guadalajara Mexico,355,341,4995,6
1227,1227,True,False,,0,56,0,0
1228,1228,False,False,"Guadalajara, Jalisco",8,73,0,0
1229,1229,False,False,,0,66,0,0
1230,1230,True,False,"Puebla, México",17,324,966,0
1231,1231,False,False,,0,21,0,0
1232,1232,True,False,san miguel tocuila ,0,1,0,0
1233,1233,False,False,,3,77,41,0
1234,1234,False,False,México D.F.,15,17,195,0
1235,1235,False,False,,0,44,0,0
1236,1236,True,False,,1,56,18,0
1237,1237,False,False,,0,21,0,0
1238,1238,True,False,,0,114,0,0
1239,1239,True,False,,7,113,2,0
1240,1240,False,False,"Tijuana, Baja California",52,1584,1,0
1241,1241,False,False,,5,54,0,0
1242,1242,False,False,,1,89,0,0
1243,1243,False,False,,3,192,9,0
1244,1244,False,False,Belgique,254,2662,619,3
1245,1245,False,False,,2,48,0,0
1246,1246,True,False,,0,4,0,0
1247,1247,False,False,,1,117,0,0
1248,1248,True,False,,0,142,1,0
1249,1249,False,False,México,29,264,962,0
1250,1250,False,False,,47,385,29,0
1251,1251,False,False,,0,4,0,0
1252,1252,True,False,,0,7,3,0
1253,1253,True,False,,0,58,3,0
1254,1254,False,False,,0,41,0,0
1255,1255,False,False,,0,36,0,0
1256,1256,False,False,En el baño de mi casa.,2,76,12,0
1257,1257,False,False,,2,16,0,0
1258,1258,False,False,,0,6,0,0
1259,1259,False,False,,0,36,0,0
1260,1260,True,False,"Nezahualcóyotl, México",1,14,4,0
1261,1261,False,False,,2,55,62,0
1262,1262,False,False,,273,733,4632,10
1263,1263,True,False,,0,12,0,0
1264,1264,False,False,"Soledad de Graciano Sánchez, S",28,157,258,0
1265,1265,True,False,,0,4,0,0
1266,1266,False,False,Cydonia,190,575,3297,0
1267,1267,False,False,,0,6,0,0
1268,1268,False,False,,0,57,0,0
1269,1269,False,False,,1,19,4,0
1270,1270,False,False,,0,7,0,0
1271,1271,False,False,Estado de México. ,513,683,2088,1
1272,1272,False,False,,1,41,3,0
1273,1273,False,False,CDMX,1,55,2,0
1274,1274,False,False,,38,326,191,0
1275,1275,True,False,,1,130,0,0
1276,1276,False,False,,0,94,8,0
1277,1277,False,False,Ciudad de México ,5664,5899,23742,1
1278,1278,False,False,,0,79,13,0
1279,1279,False,False,,2,70,0,0
1280,1280,False,False,,0,14,0,0
1281,1281,True,False,,0,3,0,0
1282,1282,False,False,,0,48,0,0
1283,1283,False,False,,0,104,5,0
1284,1284,False,False,,20,319,210,0
1285,1285,False,False,Ags. Mexico,32,102,228,0
1286,1286,False,False,,0,41,1,0
1287,1287,False,False,"Blackburn, England",1,27,30,0
1288,1288,False,False,,0,12,0,0
1289,1289,False,False,,0,12,0,0
1290,1290,False,False,,0,14,5,0
1291,1291,True,False,,0,127,0,0
1292,1292,True,False,,0,9,0,0
1293,1293,False,False,,1,36,105,0
1294,1294,False,False,,47,31,23,0
1295,1295,False,False,,2,118,0,0
1296,1296,False,False,,0,126,2,0
1297,1297,True,False,,0,10,0,0
1298,1298,False,False,,0,10,2,0
1299,1299,False,False,,4,66,10,0
1300,1300,False,False,,0,10,0,0
1301,1301,False,False,,1,102,0,0
1302,1302,False,False,,1,43,0,0
1303,1303,False,False,,0,10,0,0
1304,1304,True,False,,0,15,0,0
1305,1305,False,False,,1,12,0,0
1306,1306,False,False,,0,2,0,0
1307,1307,False,False,,0,42,0,0
1308,1308,False,False,"Tijuana, Baja California",4,14,0,0
1309,1309,False,False,,0,2,0,0
1310,1310,False,False,,0,31,0,0
1311,1311,False,False,"California, USA",14,119,329,0
1312,1312,False,False,,0,43,0,0
1313,1313,True,False,,0,12,0,0
1314,1314,False,False,,80,1382,6,0
1315,1315,False,False,,0,63,2,0
1316,1316,True,False,,0,53,0,0
1317,1317,False,False,"Saltillo, Coahuila de Zaragoza",0,82,1,0
1318,1318,False,False,,0,137,1,0
1319,1319,False,False,,0,6,1,0
1320,1320,False,False,,0,24,0,0
1321,1321,False,False,Everywhere,29575,31850,10383,77
1322,1322,False,False,,0,26,0,0
1323,1323,False,False,,0,21,0,0
1324,1324,False,False,,1,14,0,0
1325,1325,False,False,,3,106,0,0
1326,1326,False,False,,0,1,0,0
1327,1327,False,False,,7,82,0,0
1328,1328,False,False,,0,151,6,0
1329,1329,True,False,,0,23,0,0
1330,1330,False,False,,0,4,0,0
1331,1331,False,False,,0,66,1,0
1332,1332,False,False,,0,21,0,0
1333,1333,False,False,"Nueva York, USA",228,394,476,0
1334,1334,False,False,,14,76,255,0
1335,1335,True,False,,0,28,0,0
1336,1336,False,False,,0,29,1,0
1337,1337,False,False,,2,96,1,0
1338,1338,False,False,,0,17,0,0
1339,1339,False,False,,0,102,0,0
1340,1340,False,False,,0,29,3,0
1341,1341,False,False,,0,45,2,0
1342,1342,False,False,,0,26,0,0
1343,1343,False,False,,1,87,0,0
1344,1344,True,False,,3,253,988,0
1345,1345,False,False,,0,26,1,0
1346,1346,False,False,,13,58,37,0
1347,1347,True,False,,17,365,113,3
1348,1348,False,False,,0,49,0,0
1349,1349,True,False,,0,16,0,0
1350,1350,False,False,,0,71,0,0
1351,1351,False,False,Xaltepec Puebla,65,713,69,0
